target,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
p_4786,3,1,3,1,4,0,0,1,5,0,2,2,3,3,1,0,0,0,2,3,3,1
p_4787,3,2,1,1,4,0,0,1,3,0,2,2,3,4,1,0,0,0,2,3,4,1
e_4788,3,1,0,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,1,3,3
p_4789,0,1,1,1,4,0,0,1,5,0,2,2,3,4,3,0,0,0,2,3,4,4
p_4790,3,2,3,1,4,0,0,1,5,0,2,2,3,2,3,0,0,0,2,3,3,4
p_4791,0,1,1,1,4,0,0,1,5,0,2,2,3,2,4,0,0,0,2,3,3,4
p_4792,3,2,1,1,4,0,0,1,5,0,2,2,3,2,4,0,0,0,2,3,4,3
p_4793,3,1,1,1,4,0,0,1,5,0,2,2,3,3,1,0,0,0,2,3,4,3
p_4794,3,1,3,1,4,0,0,1,5,0,2,2,3,2,1,0,0,0,2,3,3,1
p_4795,3,2,3,1,4,0,0,1,5,0,2,2,3,4,1,0,0,0,2,3,3,1
p_4796,0,1,1,1,4,0,0,1,3,0,2,2,3,4,4,0,0,0,2,3,4,1
p_4797,3,1,3,1,4,0,0,1,2,0,2,2,3,3,4,0,0,0,2,3,4,4
p_4798,0,1,1,1,4,0,0,1,2,0,2,2,3,3,4,0,0,0,2,3,4,1
e_4799,3,2,3,0,3,0,0,1,6,1,2,0,0,0,0,0,0,0,0,1,4,3
p_4800,0,0,3,0,4,0,0,1,5,1,2,1,0,0,0,0,0,0,0,3,0,1
p_4801,0,1,0,1,4,0,0,0,8,1,4,0,3,2,0,0,0,0,1,4,3,4
p_4802,3,0,3,0,4,0,0,1,3,1,2,0,1,0,0,0,0,0,0,3,3,1
p_4803,3,1,3,1,4,0,0,1,2,0,2,2,3,4,4,0,0,0,2,3,4,1
p_4804,3,1,1,1,4,0,0,1,2,0,2,2,3,2,1,0,0,0,2,3,3,1
p_4805,3,1,3,1,4,0,0,1,3,0,2,2,3,4,1,0,0,0,2,3,3,3
e_4806,3,1,4,0,3,0,0,1,7,0,4,0,0,0,5,0,0,1,1,4,5,5
p_4807,3,1,3,1,4,0,0,1,3,0,2,2,3,3,4,0,0,0,2,3,3,4
p_4808,0,2,1,1,4,0,0,1,5,0,2,2,3,3,4,0,0,0,2,3,3,1
p_4809,3,2,3,1,4,0,0,1,2,0,2,2,3,4,3,0,0,0,2,3,4,3
p_4810,0,1,1,1,4,0,0,1,3,0,2,2,3,2,3,0,0,0,2,3,4,3
p_4811,3,2,1,1,4,0,0,1,3,0,2,2,3,3,3,0,0,0,2,3,4,1
e_4812,3,1,0,0,3,0,0,1,7,0,4,0,0,5,5,0,0,1,1,4,5,5
p_4813,3,1,3,1,4,0,0,1,3,0,2,2,3,2,4,0,0,0,2,3,3,1
p_4814,4,2,0,1,3,0,0,0,4,0,4,2,2,0,4,0,0,0,1,4,3,3
p_4815,3,2,3,1,4,0,0,1,2,0,2,2,3,4,1,0,0,0,2,3,3,3
p_4816,3,2,1,1,4,0,0,1,5,0,2,2,3,3,3,0,0,0,2,3,3,4
p_4817,0,1,0,1,7,0,0,0,8,1,4,0,3,0,1,0,0,0,1,4,3,4
p_4818,3,2,3,1,4,0,0,1,5,0,2,2,3,2,1,0,0,0,2,3,3,3
p_4819,3,2,3,1,4,0,0,1,2,0,2,2,3,4,3,0,0,0,2,3,4,4
p_4820,3,0,2,0,4,0,0,1,4,1,2,1,1,0,0,0,0,0,0,3,3,1
p_4821,3,2,1,1,4,0,0,1,2,0,2,2,3,4,4,0,0,0,2,3,3,3
p_4822,0,1,3,1,4,0,0,1,5,0,2,2,3,2,4,0,0,0,2,3,4,1
p_4823,0,2,1,1,4,0,0,1,5,0,2,2,3,3,1,0,0,0,2,3,4,1
e_4824,0,1,4,0,3,0,0,1,4,0,4,0,0,5,5,0,0,1,1,4,5,5
p_4825,3,1,1,1,4,0,0,1,2,0,2,2,3,3,1,0,0,0,2,3,3,3
p_4826,1,2,1,1,3,0,0,0,4,0,4,2,2,0,4,0,0,0,1,4,3,3
p_4827,3,1,1,1,4,0,0,1,3,0,2,2,3,3,4,0,0,0,2,3,3,3
p_4828,0,0,3,0,4,0,0,1,3,1,2,1,1,0,0,0,0,0,0,3,0,0
p_4829,3,1,1,1,4,0,0,1,5,0,2,2,3,2,1,0,0,0,2,3,3,3
p_4830,3,2,1,1,4,0,0,1,3,0,2,2,3,2,3,0,0,0,2,3,3,1
e_4831,4,1,4,0,3,0,0,1,7,0,4,0,0,0,0,0,0,1,1,4,5,5
p_4832,3,2,1,1,4,0,0,1,3,0,2,2,3,4,1,0,0,0,2,3,3,4
p_4833,3,2,1,1,4,0,0,1,2,0,2,2,3,2,4,0,0,0,2,3,3,4
e_4834,4,1,0,1,3,0,1,0,4,0,2,1,0,0,4,0,0,0,1,4,3,6
p_4835,0,0,2,1,5,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,3,3
p_4836,0,2,1,1,4,0,0,1,2,0,2,2,3,4,4,0,0,0,2,3,4,1
p_4837,0,2,1,1,4,0,0,1,2,0,2,2,3,3,3,0,0,0,2,3,3,4
p_4838,0,2,1,1,4,0,0,1,2,0,2,2,3,4,4,0,0,0,2,3,4,3
p_4839,3,1,1,1,4,0,0,1,3,0,2,2,3,3,3,0,0,0,2,3,3,4
p_4840,1,0,6,0,3,0,0,1,2,0,2,0,0,0,0,0,0,1,0,5,3,1
p_4841,0,0,2,0,4,0,0,1,5,1,2,1,1,0,0,0,0,0,0,3,3,1
e_4842,3,1,4,0,3,0,0,1,1,1,2,0,0,0,1,0,0,0,0,1,4,3
p_4843,1,0,2,0,3,0,0,1,2,0,2,0,0,0,0,0,0,1,0,5,3,2
e_4844,3,1,5,0,3,0,0,1,4,0,4,0,0,5,5,0,0,1,1,4,5,5
p_4845,0,0,2,0,4,0,0,1,3,1,2,1,1,0,0,0,0,0,0,3,3,1
e_4846,4,1,0,0,3,0,0,1,4,0,4,0,0,0,0,0,0,1,1,4,5,5
p_4847,0,1,1,1,4,0,0,1,5,0,2,2,3,3,3,0,0,0,2,3,4,4
p_4848,3,0,6,0,4,0,0,1,5,1,2,1,0,0,0,0,0,0,0,3,3,0
p_4849,3,1,3,1,4,0,0,1,5,0,2,2,3,3,4,0,0,0,2,3,3,3
p_4850,0,1,1,1,4,0,0,1,5,0,2,2,3,4,4,0,0,0,2,3,3,3
p_4851,0,1,3,1,4,0,0,1,3,0,2,2,3,3,3,0,0,0,2,3,3,3
p_4852,0,2,1,1,4,0,0,1,2,0,2,2,3,3,1,0,0,0,2,3,4,4
p_4853,0,1,1,1,4,0,0,1,5,0,2,2,3,2,3,0,0,0,2,3,3,3
p_4854,0,1,1,1,4,0,0,1,5,0,2,2,3,2,4,0,0,0,2,3,4,3
p_4855,0,2,1,1,4,0,0,1,2,0,2,2,3,4,4,0,0,0,2,3,4,4
p_4856,0,1,3,1,4,0,0,1,2,0,2,2,3,4,3,0,0,0,2,3,4,4
p_4857,3,2,3,1,4,0,0,1,3,0,2,2,3,3,4,0,0,0,2,3,3,4
e_4858,4,0,4,0,3,0,0,1,4,0,4,0,0,5,0,0,0,1,1,4,5,5
e_4859,3,1,0,0,3,0,0,1,7,0,4,0,0,5,0,0,0,1,1,4,5,5
e_4860,3,0,6,0,3,0,0,1,4,0,4,0,0,5,0,0,0,1,1,4,5,5
p_4861,0,1,1,1,4,0,0,1,2,0,2,2,3,4,3,0,0,0,2,3,3,3
e_4862,3,2,3,0,3,0,0,1,6,1,2,0,0,2,1,0,0,0,0,1,3,3
p_4863,3,2,1,1,4,0,0,1,3,0,2,2,3,3,4,0,0,0,2,3,4,4
p_4864,3,1,3,1,4,0,0,1,5,0,2,2,3,2,1,0,0,0,2,3,4,1
p_4865,0,0,3,0,4,0,0,1,3,1,2,1,1,0,0,0,0,0,0,3,3,1
p_4866,3,2,3,1,4,0,0,1,3,0,2,2,3,2,1,0,0,0,2,3,3,4
p_4867,0,2,1,1,4,0,0,1,5,0,2,2,3,2,3,0,0,0,2,3,4,3
p_4868,3,2,1,1,4,0,0,1,3,0,2,2,3,3,1,0,0,0,2,3,3,1
p_4869,0,1,0,1,4,0,0,0,8,1,4,2,3,0,0,0,0,0,1,4,3,6
p_4870,3,2,3,1,4,0,0,1,5,0,2,2,3,4,4,0,0,0,2,3,3,4
e_4871,3,1,0,0,3,0,0,1,7,0,4,0,0,0,0,0,0,1,1,4,5,5
e_4872,3,1,4,0,3,0,0,1,3,1,2,0,0,1,1,0,0,0,0,0,3,3
p_4873,3,1,3,1,4,0,0,1,2,0,2,2,3,2,3,0,0,0,2,3,4,1
p_4874,0,1,1,1,4,0,0,1,5,0,2,2,3,2,1,0,0,0,2,3,3,4
p_4875,3,2,3,1,4,0,0,1,3,0,2,2,3,3,4,0,0,0,2,3,4,3
e_4876,3,2,4,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,1,3,3
p_4877,0,1,1,1,4,0,0,1,5,0,2,2,3,2,3,0,0,0,2,3,3,4
p_4878,3,2,1,1,4,0,0,1,3,0,2,2,3,4,3,0,0,0,2,3,4,4
p_4879,3,2,3,1,4,0,0,1,3,0,2,2,3,2,4,0,0,0,2,3,3,4
p_4880,3,1,1,1,4,0,0,1,2,0,2,2,3,3,3,0,0,0,2,3,4,3
p_4881,0,1,3,1,4,0,0,1,5,0,2,2,3,4,3,0,0,0,2,3,3,3
p_4882,1,1,2,0,3,0,0,1,4,0,2,0,0,0,0,0,0,1,0,5,3,2
p_4883,3,2,1,1,4,0,0,1,3,0,2,2,3,2,1,0,0,0,2,3,4,4
p_4884,0,1,0,1,4,0,0,0,8,1,4,2,0,2,0,0,0,0,1,4,3,3
p_4885,3,2,3,1,4,0,0,1,2,0,2,2,3,2,1,0,0,0,2,3,4,1
p_4886,0,1,1,1,4,0,0,1,2,0,2,2,3,3,4,0,0,0,2,3,3,1
p_4887,3,1,1,1,4,0,0,1,2,0,2,2,3,3,4,0,0,0,2,3,4,4
e_4888,3,1,5,0,3,0,0,1,7,0,4,0,0,5,5,0,0,1,1,4,5,5
p_4889,0,0,2,0,4,0,0,1,5,1,2,0,0,0,0,0,0,0,0,3,0,1
p_4890,3,1,3,1,4,0,0,1,5,0,2,2,3,3,1,0,0,0,2,3,4,1
p_4891,0,1,3,1,4,0,0,1,5,0,2,2,3,4,3,0,0,0,2,3,3,4
p_4892,0,2,1,1,4,0,0,1,3,0,2,2,3,3,1,0,0,0,2,3,3,1
p_4893,3,0,6,0,4,0,0,1,4,1,2,1,0,0,0,0,0,0,0,3,0,0
p_4894,0,2,3,1,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,3
p_4895,0,2,1,1,4,0,0,1,2,0,2,2,3,3,4,0,0,0,2,3,4,4
p_4896,3,1,3,1,4,0,0,1,3,0,2,2,3,4,1,0,0,0,2,3,4,1
p_4897,3,1,1,1,4,0,0,1,5,0,2,2,3,3,4,0,0,0,2,3,4,4
e_4898,0,1,9,1,3,0,0,0,3,0,4,0,1,0,0,0,0,0,3,3,4,3
e_4899,3,1,2,1,3,0,0,0,5,0,4,0,1,0,0,0,0,0,3,3,3,3
p_4900,0,2,1,1,4,0,0,1,5,0,2,2,3,3,3,0,0,0,2,3,3,3
p_4901,3,1,1,1,4,0,0,1,5,0,2,2,3,4,4,0,0,0,2,3,4,4
p_4902,3,1,1,1,4,0,0,1,3,0,2,2,3,3,1,0,0,0,2,3,4,1
p_4903,0,1,4,1,6,0,0,0,8,1,4,2,3,2,0,0,0,0,1,4,3,4
p_4904,0,1,4,1,6,0,0,0,8,1,4,2,3,2,0,0,0,0,1,4,3,6
p_4905,0,1,3,1,4,0,0,1,5,0,2,2,3,4,3,0,0,0,2,3,4,3
p_4906,0,1,1,1,4,0,0,1,2,0,2,2,3,3,3,0,0,0,2,3,3,1
p_4907,3,2,3,1,4,0,0,1,5,0,2,2,3,4,4,0,0,0,2,3,4,3
p_4908,0,1,3,1,4,0,0,1,2,0,2,2,3,3,3,0,0,0,2,3,4,1
p_4909,0,1,1,1,4,0,0,1,2,0,2,2,3,2,1,0,0,0,2,3,3,3
p_4910,3,2,1,1,4,0,0,1,5,0,2,2,3,3,3,0,0,0,2,3,4,4
e_4911,3,0,4,0,3,0,0,1,4,0,4,0,0,0,5,0,0,1,1,4,5,5
p_4912,3,2,1,1,4,0,0,1,5,0,2,2,3,4,4,0,0,0,2,3,4,4
p_4913,0,1,1,1,4,0,0,1,5,0,2,2,3,2,1,0,0,0,2,3,4,4
p_4914,3,0,3,0,4,0,0,1,3,1,2,1,0,0,0,0,0,0,0,3,0,1
p_4915,3,2,1,1,4,0,0,1,3,0,2,2,3,4,1,0,0,0,2,3,3,1
p_4916,0,1,1,1,4,0,0,1,5,0,2,2,3,3,4,0,0,0,2,3,4,3
p_4917,0,2,1,1,4,0,0,1,3,0,2,2,3,3,3,0,0,0,2,3,4,4
p_4918,0,0,3,0,4,0,0,1,5,1,2,1,1,0,0,0,0,0,0,3,3,0
p_4919,3,1,3,1,4,0,0,1,3,0,2,2,3,2,1,0,0,0,2,3,4,1
p_4920,3,2,3,1,4,0,0,1,5,0,2,2,3,2,4,0,0,0,2,3,3,1
p_4921,0,0,2,1,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,3
p_4922,3,1,3,1,4,0,0,1,3,0,2,2,3,4,3,0,0,0,2,3,4,4
e_4923,3,1,4,0,3,0,0,1,6,1,2,0,0,2,0,0,0,0,0,1,4,3
p_4924,0,2,1,1,4,0,0,1,2,0,2,2,3,2,1,0,0,0,2,3,4,1
p_4925,0,1,1,1,4,0,0,1,3,0,2,2,3,3,1,0,0,0,2,3,4,4
e_4926,4,0,6,0,3,0,0,1,7,0,4,0,0,0,0,0,0,1,1,4,5,5
p_4927,3,2,1,1,4,0,0,1,5,0,2,2,3,4,1,0,0,0,2,3,3,1
p_4928,3,2,1,1,4,0,0,1,2,0,2,2,3,2,1,0,0,0,2,3,3,3
p_4929,0,1,1,1,4,0,0,1,2,0,2,2,3,4,3,0,0,0,2,3,4,1
e_4930,0,2,0,1,3,0,1,0,4,0,2,0,1,0,4,0,0,0,1,4,3,6
e_4931,0,1,4,0,3,0,0,1,7,0,4,0,0,5,5,0,0,1,1,4,5,5
p_4932,0,1,3,1,4,0,0,1,2,0,2,2,3,2,4,0,0,0,2,3,3,4
p_4933,0,2,1,1,4,0,0,1,2,0,2,2,3,2,3,0,0,0,2,3,3,1
p_4934,3,0,3,0,4,0,0,1,5,1,2,1,1,0,0,0,0,0,0,3,3,1
p_4935,0,1,1,1,4,0,0,1,2,0,2,2,3,2,3,0,0,0,2,3,4,1
p_4936,3,1,3,1,4,0,0,1,3,0,2,2,3,4,4,0,0,0,2,3,3,4
p_4937,0,1,3,1,4,0,0,1,3,0,2,2,3,3,3,0,0,0,2,3,3,1
p_4938,0,1,0,1,7,0,0,0,8,1,4,0,3,0,0,0,0,0,1,4,3,4
e_4939,4,0,6,0,3,0,0,1,4,0,4,0,0,5,0,0,0,1,1,4,5,5
p_4940,3,2,1,1,4,0,0,1,2,0,2,2,3,4,1,0,0,0,2,3,4,3
p_4941,0,2,3,1,4,0,0,1,2,0,2,2,3,4,1,0,0,0,2,3,3,4
p_4942,3,1,3,1,4,0,0,1,5,0,2,2,3,4,3,0,0,0,2,3,4,4
p_4943,0,2,1,1,4,0,0,1,2,0,2,2,3,4,4,0,0,0,2,3,3,3
p_4944,3,1,1,1,4,0,0,1,5,0,2,2,3,3,4,0,0,0,2,3,3,1
e_4945,4,0,5,0,3,0,0,1,4,0,4,0,0,5,5,0,0,1,1,4,5,5
p_4946,3,1,0,1,3,0,0,0,4,0,4,2,2,0,4,0,0,0,1,4,3,3
p_4947,0,1,3,1,4,0,0,1,2,0,2,2,3,3,4,0,0,0,2,3,4,3
p_4948,0,2,1,1,4,0,0,1,5,0,2,2,3,3,1,0,0,0,2,3,4,3
p_4949,0,1,3,1,4,0,0,1,5,0,2,2,3,3,3,0,0,0,2,3,3,4
p_4950,3,0,6,0,4,0,0,1,4,1,2,1,1,0,0,0,0,0,0,3,3,0
e_4951,3,0,6,0,3,0,0,1,4,0,4,0,0,0,0,0,0,1,1,4,5,5
p_4952,3,0,2,0,4,0,0,1,4,1,2,1,1,0,0,0,0,0,0,3,0,0
p_4953,3,1,3,1,4,0,0,1,2,0,2,2,3,4,4,0,0,0,2,3,4,4
p_4954,0,2,1,1,4,0,0,1,2,0,2,2,3,4,3,0,0,0,2,3,3,4
p_4955,3,1,3,1,4,0,0,1,5,0,2,2,3,3,4,0,0,0,2,3,3,4
p_4956,3,1,1,1,4,0,0,1,2,0,2,2,3,3,3,0,0,0,2,3,4,1
p_4957,3,2,1,1,4,0,0,1,3,0,2,2,3,3,4,0,0,0,2,3,3,3
p_4958,0,0,6,0,4,0,0,1,5,1,2,0,0,0,0,0,0,0,0,3,3,0
p_4959,3,2,3,1,4,0,0,1,2,0,2,2,3,2,1,0,0,0,2,3,4,4
p_4960,0,1,3,1,4,0,0,1,5,0,2,2,3,2,4,0,0,0,2,3,4,3
p_4961,3,2,1,1,4,0,0,1,3,0,2,2,3,4,3,0,0,0,2,3,4,1
p_4962,3,1,1,1,4,0,0,1,5,0,2,2,3,2,1,0,0,0,2,3,4,3
p_4963,3,0,3,0,4,0,0,1,3,1,2,0,1,0,0,0,0,0,0,3,0,0
e_4964,3,0,6,0,3,0,0,1,4,0,4,0,0,0,5,0,0,1,1,4,5,5
e_4965,0,0,5,0,3,0,0,1,4,0,4,0,0,5,5,0,0,1,1,4,5,5
e_4966,4,0,0,0,3,0,0,1,7,0,4,0,0,0,0,0,0,1,1,4,5,5
p_4967,3,1,5,0,3,0,0,1,2,0,2,0,0,0,0,0,0,1,0,5,3,1
p_4968,3,1,3,1,4,0,0,1,3,0,2,2,3,2,1,0,0,0,2,3,3,4
p_4969,0,1,1,1,4,0,0,1,5,0,2,2,3,4,3,0,0,0,2,3,3,4
p_4970,3,2,3,1,4,0,0,1,2,0,2,2,3,4,1,0,0,0,2,3,3,1
p_4971,3,2,3,1,4,0,0,1,3,0,2,2,3,2,1,0,0,0,2,3,4,3
p_4972,0,2,1,1,4,0,0,1,3,0,2,2,3,4,4,0,0,0,2,3,4,4
p_4973,3,2,3,1,4,0,0,1,3,0,2,2,3,3,3,0,0,0,2,3,3,3
p_4974,3,1,3,1,4,0,0,1,5,0,2,2,3,4,1,0,0,0,2,3,4,3
p_4975,3,1,1,1,4,0,0,1,5,0,2,2,3,4,3,0,0,0,2,3,3,3
p_4976,3,2,1,1,4,0,0,1,3,0,2,2,3,4,3,0,0,0,2,3,3,1
p_4977,3,1,1,1,4,0,0,1,3,0,2,2,3,2,4,0,0,0,2,3,4,1
p_4978,0,1,1,1,4,0,0,1,3,0,2,2,3,2,3,0,0,0,2,3,3,3
p_4979,0,1,1,1,4,0,0,1,5,0,2,2,3,4,4,0,0,0,2,3,4,4
p_4980,3,1,3,1,4,0,0,1,2,0,2,2,3,2,4,0,0,0,2,3,3,1
p_4981,3,2,3,1,4,0,0,1,2,0,2,2,3,4,1,0,0,0,2,3,4,3
p_4982,0,1,1,1,4,0,0,1,2,0,2,2,3,3,1,0,0,0,2,3,3,4
p_4983,0,1,1,1,4,0,0,1,2,0,2,2,3,3,4,0,0,0,2,3,4,4
e_4984,3,1,7,1,3,0,0,0,4,0,4,0,1,0,0,0,0,0,3,3,4,3
p_4985,3,2,3,1,4,0,0,1,2,0,2,2,3,4,3,0,0,0,2,3,3,1
p_4986,0,1,0,1,6,0,0,0,8,1,4,0,0,0,1,0,0,0,1,4,3,6
p_4987,0,1,1,1,4,0,0,1,3,0,2,2,3,2,4,0,0,0,2,3,3,1
p_4988,0,1,1,1,4,0,0,1,3,0,2,2,3,3,4,0,0,0,2,3,4,4
p_4989,0,1,3,1,4,0,0,1,5,0,2,2,3,3,4,0,0,0,2,3,3,1
p_4990,3,2,1,1,4,0,0,1,2,0,2,2,3,4,3,0,0,0,2,3,3,3
p_4991,0,2,1,1,4,0,0,1,3,0,2,2,3,3,1,0,0,0,2,3,4,3
p_4992,0,1,3,1,4,0,0,1,5,0,2,2,3,3,1,0,0,0,2,3,3,4
e_4993,3,0,6,0,3,0,0,1,7,0,4,0,0,0,0,0,0,1,1,4,5,5
p_4994,3,2,3,1,4,0,0,1,5,0,2,2,3,2,1,0,0,0,2,3,4,4
p_4995,3,1,1,1,4,0,0,1,5,0,2,2,3,3,1,0,0,0,2,3,3,3
e_4996,0,0,0,0,3,0,0,1,4,0,4,0,0,0,5,0,0,1,1,4,5,5
p_4997,3,2,3,1,4,0,0,1,2,0,2,2,3,4,4,0,0,0,2,3,4,4
p_4998,0,1,3,1,4,0,0,1,2,0,2,2,3,2,3,0,0,0,2,3,3,3
p_4999,0,1,0,1,4,0,0,0,8,1,4,2,3,2,1,0,0,0,1,4,3,4
p_5000,3,2,1,1,4,0,0,1,2,0,2,2,3,3,4,0,0,0,2,3,3,3
p_5001,0,1,0,1,3,0,0,0,4,0,4,2,2,0,4,0,0,0,1,4,3,3
p_5002,1,0,6,0,3,0,0,1,4,0,2,0,0,0,0,0,0,1,0,5,3,1
p_5003,3,2,1,1,4,0,0,1,3,0,2,2,3,3,3,0,0,0,2,3,3,3
p_5004,3,1,3,1,4,0,0,1,5,0,2,2,3,3,3,0,0,0,2,3,4,3
e_5005,3,1,7,1,3,0,0,0,6,0,4,0,1,0,0,0,0,0,3,3,4,3
p_5006,0,2,1,1,4,0,0,1,2,0,2,2,3,3,4,0,0,0,2,3,3,1
p_5007,3,1,1,1,4,0,0,1,2,0,2,2,3,4,1,0,0,0,2,3,4,1
p_5008,3,2,1,1,4,0,0,1,5,0,2,2,3,3,1,0,0,0,2,3,4,1
p_5009,0,1,1,1,4,0,0,1,5,0,2,2,3,4,1,0,0,0,2,3,4,3
e_5010,0,1,4,0,3,0,0,1,4,0,4,0,0,5,0,0,0,1,1,4,5,5
p_5011,3,2,3,1,4,0,0,1,2,0,2,2,3,2,1,0,0,0,2,3,3,1
p_5012,0,1,1,1,4,0,0,1,2,0,2,2,3,4,4,0,0,0,2,3,3,1
p_5013,0,1,1,1,4,0,0,1,3,0,2,2,3,4,3,0,0,0,2,3,3,4
p_5014,3,1,3,1,4,0,0,1,2,0,2,2,3,4,4,0,0,0,2,3,3,4
e_5015,4,0,6,0,3,0,0,1,4,0,4,0,0,0,5,0,0,1,1,4,5,5
p_5016,3,1,1,1,4,0,0,1,3,0,2,2,3,2,3,0,0,0,2,3,4,3
p_5017,0,1,3,1,4,0,0,1,3,0,2,2,3,4,3,0,0,0,2,3,3,4
p_5018,0,2,1,1,4,0,0,1,5,0,2,2,3,3,4,0,0,0,2,3,3,3
p_5019,3,2,1,1,4,0,0,1,3,0,2,2,3,3,1,0,0,0,2,3,3,4
p_5020,3,0,2,0,4,0,0,1,5,1,2,0,1,0,0,0,0,0,0,3,3,0
p_5021,0,0,3,1,5,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,3,3
p_5022,3,1,1,1,4,0,0,1,2,0,2,2,3,2,3,0,0,0,2,3,4,3
e_5023,3,1,7,1,3,0,0,0,3,0,4,0,1,0,0,0,0,0,3,3,3,3
p_5024,0,2,1,1,4,0,0,1,2,0,2,2,3,2,1,0,0,0,2,3,4,3
p_5025,3,1,3,1,4,0,0,1,2,0,2,2,3,3,1,0,0,0,2,3,4,3
p_5026,0,2,1,1,4,0,0,1,2,0,2,2,3,3,1,0,0,0,2,3,3,1
p_5027,0,2,1,1,4,0,0,1,5,0,2,2,3,3,3,0,0,0,2,3,3,4
p_5028,0,0,3,0,4,0,0,1,3,1,2,1,0,0,0,0,0,0,0,3,0,0
p_5029,3,1,3,1,4,0,0,1,2,0,2,2,3,2,4,0,0,0,2,3,4,3
p_5030,3,2,1,1,4,0,0,1,5,0,2,2,3,2,4,0,0,0,2,3,4,4
p_5031,3,2,1,1,4,0,0,1,2,0,2,2,3,4,4,0,0,0,2,3,4,3
p_5032,0,1,3,1,4,0,0,1,3,0,2,2,3,2,3,0,0,0,2,3,3,3
p_5033,0,1,3,1,4,0,0,1,2,0,2,2,3,3,3,0,0,0,2,3,3,1
p_5034,0,1,3,1,4,0,0,1,5,0,2,2,3,3,3,0,0,0,2,3,4,3
p_5035,0,2,3,1,4,0,0,1,3,0,2,2,3,2,1,0,0,0,2,3,4,1
p_5036,0,1,1,1,4,0,0,1,2,0,2,2,3,2,4,0,0,0,2,3,4,4
p_5037,3,2,3,1,4,0,0,1,5,0,2,2,3,3,4,0,0,0,2,3,3,1
p_5038,3,2,1,1,4,0,0,1,3,0,2,2,3,4,4,0,0,0,2,3,4,3
p_5039,0,1,3,1,4,0,0,1,5,0,2,2,3,4,1,0,0,0,2,3,4,4
p_5040,3,2,1,1,4,0,0,1,2,0,2,2,3,2,1,0,0,0,2,3,3,4
p_5041,0,1,0,1,7,0,0,0,8,1,4,2,3,0,0,0,0,0,1,4,3,6
p_5042,0,2,1,1,4,0,0,1,5,0,2,2,3,2,3,0,0,0,2,3,4,4
p_5043,0,1,1,1,4,0,0,1,2,0,2,2,3,4,1,0,0,0,2,3,3,4
p_5044,3,0,6,0,4,0,0,1,4,1,2,1,0,0,0,0,0,0,0,3,3,1
p_5045,3,2,3,1,4,0,0,1,5,0,2,2,3,3,1,0,0,0,2,3,3,3
p_5046,3,1,1,1,4,0,0,1,5,0,2,2,3,4,1,0,0,0,2,3,4,4
p_5047,0,2,1,1,4,0,0,1,5,0,2,2,3,3,4,0,0,0,2,3,4,4
p_5048,3,2,3,1,4,0,0,1,3,0,2,2,3,4,4,0,0,0,2,3,3,3
p_5049,0,1,1,1,4,0,0,1,2,0,2,2,3,3,1,0,0,0,2,3,4,3
p_5050,0,1,3,1,4,0,0,1,3,0,2,2,3,4,3,0,0,0,2,3,3,3
p_5051,0,1,4,1,6,0,0,0,8,1,4,2,3,0,0,0,0,0,1,4,3,6
e_5052,4,1,6,0,3,0,0,1,7,0,4,0,0,5,0,0,0,1,1,4,5,5
e_5053,3,1,6,0,3,0,0,1,4,0,4,0,0,5,0,0,0,1,1,4,5,5
p_5054,0,1,3,1,4,0,0,1,3,0,2,2,3,2,1,0,0,0,2,3,4,3
p_5055,3,2,1,1,4,0,0,1,2,0,2,2,3,4,1,0,0,0,2,3,4,4
p_5056,0,1,3,1,4,0,0,1,5,0,2,2,3,3,3,0,0,0,2,3,4,1
p_5057,3,1,3,1,4,0,0,1,2,0,2,2,3,4,1,0,0,0,2,3,4,1
p_5058,0,0,6,0,4,0,0,1,4,1,2,0,1,0,0,0,0,0,0,3,0,0
p_5059,3,1,1,1,4,0,0,1,5,0,2,2,3,4,1,0,0,0,2,3,3,4
p_5060,0,0,2,0,4,0,0,1,3,1,2,1,1,0,0,0,0,0,0,3,0,0
p_5061,0,2,1,1,4,0,0,1,3,0,2,2,3,4,4,0,0,0,2,3,3,4
p_5062,0,1,3,1,4,0,0,1,3,0,2,2,3,4,1,0,0,0,2,3,4,4
p_5063,0,0,2,0,4,0,0,1,3,1,2,0,1,0,0,0,0,0,0,3,0,0
p_5064,3,0,6,0,4,0,0,1,3,1,2,1,1,0,0,0,0,0,0,3,0,1
p_5065,0,0,2,0,4,0,0,1,5,1,2,1,0,0,0,0,0,0,0,3,0,0
p_5066,3,2,1,1,4,0,0,1,3,0,2,2,3,3,3,0,0,0,2,3,4,3
p_5067,3,1,3,1,4,0,0,1,2,0,2,2,3,2,3,0,0,0,2,3,4,4
