target,wk_col,wk_row,wr_col,wr_row,bk_col,bk_row
twelve_14817,2,2,7,6,3,2
twelve_14818,2,2,7,6,4,2
twelve_14819,2,2,7,6,4,3
twelve_14820,2,2,7,6,4,4
twelve_14821,2,2,7,6,4,5
twelve_14822,2,2,7,6,5,3
twelve_14823,2,2,7,6,5,4
twelve_14824,2,2,7,6,5,5
twelve_14825,2,2,7,6,5,6
twelve_14826,2,2,7,7,2,2
twelve_14827,2,2,7,7,3,2
twelve_14828,2,2,7,7,4,2
twelve_14829,2,2,7,7,4,3
twelve_14830,2,2,7,7,4,4
twelve_14831,2,2,7,7,4,5
twelve_14832,2,2,7,7,5,4
twelve_14833,2,2,7,7,5,5
twelve_14834,2,2,7,7,5,6
twelve_14835,2,2,0,1,2,2
twelve_14836,2,2,0,1,2,4
twelve_14837,2,2,0,1,3,2
twelve_14838,2,2,0,1,4,2
twelve_14839,2,2,0,1,4,3
twelve_14840,2,2,0,1,4,4
twelve_14841,2,2,0,1,4,5
twelve_14842,2,2,0,1,4,6
twelve_14843,2,2,0,2,2,2
twelve_14844,2,2,0,2,2,4
twelve_14845,2,2,0,2,3,2
twelve_14846,2,2,0,2,4,2
twelve_14847,2,2,0,2,4,3
twelve_14848,2,2,0,2,4,4
twelve_14849,2,2,0,2,4,5
twelve_14850,2,2,0,2,4,6
twelve_14851,2,2,0,2,5,3
twelve_14852,2,2,0,2,5,4
twelve_14853,2,2,0,2,5,5
twelve_14854,2,2,0,0,2,2
twelve_14855,2,2,0,0,3,2
twelve_14856,2,2,0,0,4,2
twelve_14857,2,2,0,0,4,3
twelve_14858,2,2,0,0,4,4
twelve_14859,2,2,0,0,4,5
twelve_14860,2,2,0,0,5,3
twelve_14861,2,2,0,0,5,4
twelve_14862,2,2,0,0,5,5
twelve_14863,2,2,0,0,5,6
twelve_14864,2,2,0,3,4,3
twelve_14865,2,2,0,3,4,4
twelve_14866,2,2,0,3,4,5
twelve_14867,2,2,0,3,5,3
twelve_14868,2,2,0,3,5,4
twelve_14869,2,2,0,3,5,5
twelve_14870,2,2,0,3,5,6
twelve_14871,2,2,0,4,3,4
twelve_14872,2,2,0,4,4,4
twelve_14873,2,2,0,4,4,5
twelve_14874,2,2,0,5,2,2
twelve_14875,2,2,0,5,3,2
twelve_14876,2,2,0,5,4,2
twelve_14877,2,2,0,5,4,4
twelve_14878,2,2,0,6,2,2
twelve_14879,2,2,0,6,3,2
twelve_14880,2,2,0,6,4,2
twelve_14881,2,2,0,6,4,3
twelve_14882,2,2,0,6,4,4
twelve_14883,2,2,0,6,4,5
twelve_14884,2,2,0,6,5,3
twelve_14885,2,2,0,6,5,4
twelve_14886,2,2,0,6,5,5
twelve_14887,2,2,0,6,5,6
twelve_14888,2,2,0,7,2,2
twelve_14889,2,2,0,7,3,2
twelve_14890,2,2,0,7,4,2
twelve_14891,2,2,0,7,4,3
twelve_14892,2,2,0,7,4,4
twelve_14893,2,2,0,7,4,5
twelve_14894,2,2,0,7,5,4
twelve_14895,2,2,0,7,5,5
twelve_14896,2,2,0,7,5,6
twelve_14897,2,2,1,1,4,2
twelve_14898,2,2,1,1,4,3
twelve_14899,2,2,1,1,4,4
twelve_14900,2,2,1,1,4,5
twelve_14901,2,2,1,1,4,6
twelve_14902,2,2,1,2,4,2
twelve_14903,2,2,1,2,4,3
twelve_14904,2,2,1,2,4,4
twelve_14905,2,2,1,2,4,5
twelve_14906,2,2,1,2,4,6
twelve_14907,2,2,1,2,5,2
twelve_14908,2,2,1,2,5,3
twelve_14909,2,2,1,2,5,4
twelve_14910,2,2,1,2,5,5
twelve_14911,2,2,1,3,4,3
twelve_14912,2,2,1,3,4,4
twelve_14913,2,2,1,3,4,5
twelve_14914,2,2,1,3,5,3
twelve_14915,2,2,1,3,5,4
twelve_14916,2,2,1,3,5,5
twelve_14917,2,2,1,3,5,6
twelve_14918,2,2,1,4,3,4
twelve_14919,2,2,1,4,4,4
twelve_14920,2,2,1,4,4,5
twelve_14921,2,2,1,5,2,2
twelve_14922,2,2,1,5,3,2
twelve_14923,2,2,1,5,4,2
twelve_14924,2,2,1,5,4,4
twelve_14925,2,2,1,6,2,2
twelve_14926,2,2,1,6,3,2
twelve_14927,2,2,1,6,4,2
twelve_14928,2,2,1,6,5,3
twelve_14929,2,2,1,7,2,2
twelve_14930,2,2,1,7,3,2
twelve_14931,2,2,1,7,4,2
twelve_14932,2,2,1,7,4,3
twelve_14933,2,2,1,7,4,4
twelve_14934,2,2,1,7,4,5
twelve_14935,2,2,1,7,5,4
twelve_14936,2,2,1,7,5,5
twelve_14937,2,2,1,7,5,6
twelve_14938,2,2,2,1,4,2
twelve_14939,2,2,2,1,4,3
twelve_14940,2,2,2,1,4,4
twelve_14941,2,2,2,1,4,5
twelve_14942,2,2,2,1,4,6
twelve_14943,2,2,2,2,4,2
twelve_14944,2,2,2,2,4,3
twelve_14945,2,2,2,2,4,4
twelve_14946,2,2,2,2,4,5
twelve_14947,2,2,2,2,4,6
twelve_14948,2,2,2,2,5,3
twelve_14949,2,2,2,2,5,4
twelve_14950,2,2,2,2,5,5
twelve_14951,2,2,2,0,4,2
twelve_14952,2,2,2,0,4,3
twelve_14953,2,2,2,0,4,4
twelve_14954,2,2,2,0,4,5
twelve_14955,2,2,2,0,4,6
twelve_14956,2,2,2,0,5,3
twelve_14957,2,2,2,0,5,4
twelve_14958,2,2,2,0,5,5
twelve_14959,2,2,2,0,5,6
twelve_14960,2,2,2,3,2,3
twelve_14961,2,2,2,3,2,4
twelve_14962,2,2,2,3,3,3
twelve_14963,2,2,2,3,3,4
twelve_14964,2,2,2,3,3,5
twelve_14965,2,2,2,3,4,3
twelve_14966,2,2,2,3,4,4
twelve_14967,2,2,2,3,4,5
twelve_14968,2,2,2,3,4,6
twelve_14969,2,2,2,3,5,3
twelve_14970,2,2,2,3,5,4
twelve_14971,2,2,2,3,5,5
twelve_14972,2,2,2,3,5,6
twelve_14973,2,2,2,5,4,2
twelve_14974,2,2,2,5,4,3
twelve_14975,2,2,2,5,4,4
twelve_14976,2,2,2,5,4,5
twelve_14977,2,2,2,5,5,3
twelve_14978,2,2,2,5,5,4
twelve_14979,2,2,2,5,5,5
twelve_14980,2,2,2,6,4,2
twelve_14981,2,2,2,6,4,3
twelve_14982,2,2,2,6,4,4
twelve_14983,2,2,2,6,4,5
twelve_14984,2,2,2,6,5,3
twelve_14985,2,2,2,6,5,4
twelve_14986,2,2,2,6,5,5
twelve_14987,2,2,2,6,5,6
twelve_14988,2,2,2,7,4,2
twelve_14989,2,2,2,7,4,3
twelve_14990,2,2,2,7,4,4
twelve_14991,2,2,2,7,4,5
twelve_14992,2,2,2,7,5,4
twelve_14993,2,2,2,7,5,5
twelve_14994,2,2,2,7,5,6
twelve_14995,2,2,3,1,2,2
twelve_14996,2,2,3,1,2,3
twelve_14997,2,2,3,1,2,4
twelve_14998,2,2,3,1,3,2
twelve_14999,2,2,3,1,3,4
twelve_15000,2,2,3,1,4,2
twelve_15001,2,2,3,1,4,3
twelve_15002,2,2,3,1,4,4
twelve_15003,2,2,3,1,4,5
twelve_15004,2,2,3,1,4,6
twelve_15005,2,2,3,2,2,3
twelve_15006,2,2,3,2,2,4
twelve_15007,2,2,3,2,3,4
twelve_15008,2,2,3,2,4,2
twelve_15009,2,2,3,2,4,3
twelve_15010,2,2,3,2,4,4
twelve_15011,2,2,3,2,4,5
twelve_15012,2,2,3,2,4,6
twelve_15013,2,2,3,0,2,4
twelve_15014,2,2,3,0,3,4
twelve_15015,2,2,3,0,4,2
twelve_15016,2,2,3,0,4,3
twelve_15017,2,2,3,0,4,4
twelve_15018,2,2,3,0,4,5
twelve_15019,2,2,3,0,4,6
twelve_15020,2,2,3,5,2,2
twelve_15021,2,2,3,5,3,2
twelve_15022,2,2,3,5,4,2
twelve_15023,2,2,3,6,2,2
twelve_15024,2,2,3,6,2,3
twelve_15025,2,2,3,6,3,2
twelve_15026,2,2,3,6,3,4
twelve_15027,2,2,3,6,4,2
twelve_15028,2,2,3,6,4,3
twelve_15029,2,2,3,6,4,4
twelve_15030,2,2,3,6,4,5
twelve_15031,2,2,3,7,2,2
twelve_15032,2,2,3,7,2,3
twelve_15033,2,2,3,7,3,2
twelve_15034,2,2,3,7,3,4
twelve_15035,2,2,3,7,4,2
twelve_15036,2,2,3,7,4,3
twelve_15037,2,2,3,7,4,4
twelve_15038,2,2,3,7,4,5
twelve_15039,2,2,4,5,2,0
twelve_15040,2,2,4,5,3,0
twelve_15041,2,2,4,6,2,0
twelve_15042,2,2,4,6,3,0
twelve_15043,2,2,4,7,2,0
twelve_15044,2,2,4,7,3,0
twelve_15045,2,2,5,1,4,2
twelve_15046,2,2,5,1,4,3
twelve_15047,2,2,5,1,4,4
twelve_15048,2,2,5,1,4,5
twelve_15049,2,2,5,1,4,6
twelve_15050,2,2,5,2,4,4
twelve_15051,2,2,5,2,4,5
twelve_15052,2,2,5,2,4,6
twelve_15053,2,2,5,3,4,6
twelve_15054,2,2,5,4,2,2
twelve_15055,2,2,5,4,2,3
twelve_15056,2,2,5,4,2,4
twelve_15057,2,2,5,4,3,2
twelve_15058,2,2,5,4,4,2
twelve_15059,2,2,5,4,4,6
twelve_15060,2,2,5,5,2,0
twelve_15061,2,2,5,5,3,0
twelve_15062,2,2,5,5,4,0
twelve_15063,2,2,5,6,4,2
twelve_15064,2,2,5,7,4,2
twelve_15065,2,2,5,7,4,3
twelve_15066,2,2,5,7,4,4
twelve_15067,2,2,6,1,2,2
twelve_15068,2,2,6,1,2,4
twelve_15069,2,2,6,1,3,2
twelve_15070,2,2,6,1,4,2
twelve_15071,2,2,6,1,4,3
twelve_15072,2,2,6,1,4,4
twelve_15073,2,2,6,1,4,5
twelve_15074,2,2,6,1,4,6
twelve_15075,2,2,6,2,2,2
twelve_15076,2,2,6,2,2,4
twelve_15077,2,2,6,2,3,0
twelve_15078,2,2,6,2,3,2
twelve_15079,2,2,6,2,4,3
twelve_15080,2,2,6,2,4,4
twelve_15081,2,2,6,2,4,5
twelve_15082,2,2,6,2,4,6
twelve_15083,2,2,6,2,5,3
twelve_15084,2,2,6,2,5,4
twelve_15085,2,2,6,2,5,5
twelve_15086,2,2,6,0,2,2
twelve_15087,2,2,6,0,4,6
twelve_15088,2,2,6,0,5,5
twelve_15089,2,2,6,0,5,6
twelve_15090,2,2,6,3,4,5
twelve_15091,2,2,6,3,4,6
twelve_15092,2,2,6,3,5,5
twelve_15093,2,2,6,3,5,6
twelve_15094,2,2,6,4,2,4
twelve_15095,2,2,6,4,3,4
twelve_15096,2,2,6,4,4,6
twelve_15097,2,2,6,5,2,2
twelve_15098,2,2,6,5,3,0
twelve_15099,2,2,6,5,3,2
twelve_15100,2,2,6,5,4,0
twelve_15101,2,2,6,5,4,2
twelve_15102,2,2,6,5,5,0
twelve_15103,2,2,6,5,5,2
twelve_15104,2,2,6,6,2,2
twelve_15105,2,2,6,6,3,2
twelve_15106,2,2,6,6,4,2
twelve_15107,2,2,6,6,5,2
twelve_15108,2,2,6,6,5,3
twelve_15109,2,2,6,7,2,2
twelve_15110,2,2,6,7,2,4
twelve_15111,2,2,6,7,3,2
twelve_15112,2,2,6,7,4,2
twelve_15113,2,2,6,7,4,3
twelve_15114,2,2,6,7,4,4
twelve_15115,2,2,6,7,5,4
twelve_15116,3,0,7,1,6,2
twelve_15117,3,0,7,1,6,3
twelve_15118,3,0,7,1,6,4
twelve_15119,3,0,7,1,6,5
twelve_15120,3,0,7,1,6,6
twelve_15121,3,0,7,1,6,7
twelve_15122,3,0,7,1,3,0
twelve_15123,3,0,7,2,6,3
twelve_15124,3,0,7,2,6,4
twelve_15125,3,0,7,2,6,5
twelve_15126,3,0,7,2,6,6
twelve_15127,3,0,7,2,6,7
twelve_15128,3,0,7,2,7,7
twelve_15129,3,0,7,2,3,0
twelve_15130,3,0,7,2,5,2
twelve_15131,3,0,7,2,5,3
twelve_15132,3,0,7,2,5,4
twelve_15133,3,0,7,2,5,5
twelve_15134,3,0,7,2,5,6
twelve_15135,3,0,7,2,5,7
twelve_15136,3,0,7,0,7,7
twelve_15137,3,0,7,0,4,7
twelve_15138,3,0,7,0,5,5
twelve_15139,3,0,7,0,5,6
twelve_15140,3,0,7,0,5,7
twelve_15141,3,0,7,3,6,6
twelve_15142,3,0,7,3,7,7
twelve_15143,3,0,7,3,4,7
twelve_15144,3,0,7,4,6,0
twelve_15145,3,0,7,4,6,7
twelve_15146,3,0,7,4,7,0
twelve_15147,3,0,7,4,2,3
twelve_15148,3,0,7,4,3,0
twelve_15149,3,0,7,4,4,2
twelve_15150,3,0,7,4,4,3
twelve_15151,3,0,7,4,5,7
twelve_15152,3,0,7,5,6,0
twelve_15153,3,0,7,5,6,2
twelve_15154,3,0,7,5,7,0
twelve_15155,3,0,7,5,2,6
twelve_15156,3,0,7,5,2,7
twelve_15157,3,0,7,5,3,0
twelve_15158,3,0,7,5,3,6
twelve_15159,3,0,7,5,3,7
twelve_15160,3,0,7,5,4,6
twelve_15161,3,0,7,5,4,7
twelve_15162,3,0,7,5,5,6
twelve_15163,3,0,7,5,5,7
twelve_15164,3,0,7,6,6,2
twelve_15165,3,0,7,6,6,3
twelve_15166,3,0,7,6,7,0
twelve_15167,3,0,7,6,3,0
twelve_15168,3,0,7,6,5,2
twelve_15169,3,0,7,6,5,3
twelve_15170,3,0,7,7,6,2
twelve_15171,3,0,7,7,6,3
twelve_15172,3,0,7,7,6,4
twelve_15173,3,0,7,7,7,0
twelve_15174,3,0,7,7,3,0
twelve_15175,3,0,7,7,5,2
twelve_15176,3,0,7,7,5,3
twelve_15177,3,0,7,7,5,4
twelve_15178,3,0,0,2,7,7
twelve_15179,3,0,0,2,5,2
twelve_15180,3,0,0,2,5,3
twelve_15181,3,0,0,2,5,4
twelve_15182,3,0,0,2,5,5
twelve_15183,3,0,0,2,5,6
twelve_15184,3,0,0,2,5,7
twelve_15185,3,0,0,0,7,7
twelve_15186,3,0,0,0,4,7
twelve_15187,3,0,0,0,5,5
twelve_15188,3,0,0,0,5,6
twelve_15189,3,0,0,0,5,7
twelve_15190,3,0,0,3,7,7
twelve_15191,3,0,0,3,4,7
twelve_15192,3,0,0,4,4,2
twelve_15193,3,0,0,4,4,3
twelve_15194,3,0,0,4,5,7
twelve_15195,3,0,0,5,5,6
twelve_15196,3,0,0,5,5,7
twelve_15197,3,0,0,6,5,2
twelve_15198,3,0,0,6,5,3
twelve_15199,3,0,0,7,5,2
twelve_15200,3,0,0,7,5,3
twelve_15201,3,0,0,7,5,4
twelve_15202,3,0,1,2,5,2
twelve_15203,3,0,1,2,5,3
twelve_15204,3,0,1,2,5,4
twelve_15205,3,0,1,2,5,5
twelve_15206,3,0,1,2,5,6
twelve_15207,3,0,1,2,5,7
twelve_15208,3,0,1,0,4,7
twelve_15209,3,0,1,0,5,5
twelve_15210,3,0,1,0,5,6
twelve_15211,3,0,1,0,5,7
twelve_15212,3,0,1,3,4,7
twelve_15213,3,0,1,4,6,2
twelve_15214,3,0,1,4,6,3
twelve_15215,3,0,1,4,6,4
twelve_15216,3,0,1,4,7,2
twelve_15217,3,0,1,4,4,2
twelve_15218,3,0,1,4,4,3
twelve_15219,3,0,1,4,5,7
twelve_15220,3,0,1,6,5,2
twelve_15221,3,0,1,6,5,3
twelve_15222,3,0,1,7,5,2
twelve_15223,3,0,1,7,5,3
twelve_15224,3,0,1,7,5,4
twelve_15225,3,0,2,2,6,0
twelve_15226,3,0,2,2,6,2
twelve_15227,3,0,2,2,6,3
twelve_15228,3,0,2,2,6,4
twelve_15229,3,0,2,2,6,5
twelve_15230,3,0,2,2,7,0
twelve_15231,3,0,2,2,7,2
twelve_15232,3,0,2,2,7,3
twelve_15233,3,0,2,2,7,4
twelve_15234,3,0,2,2,7,5
twelve_15235,3,0,2,2,0,2
twelve_15236,3,0,2,2,0,3
twelve_15237,3,0,2,2,0,4
twelve_15238,3,0,2,2,0,5
twelve_15239,3,0,2,2,4,0
twelve_15240,3,0,2,2,5,2
twelve_15241,3,0,2,2,5,3
twelve_15242,3,0,2,2,5,4
twelve_15243,3,0,2,2,5,5
twelve_15244,3,0,2,2,5,6
twelve_15245,3,0,2,2,5,7
twelve_15246,3,0,2,0,6,2
twelve_15247,3,0,2,0,6,3
twelve_15248,3,0,2,0,6,4
twelve_15249,3,0,2,0,7,2
twelve_15250,3,0,2,0,7,3
twelve_15251,3,0,2,0,7,4
twelve_15252,3,0,2,0,7,5
twelve_15253,3,0,2,0,0,4
twelve_15254,3,0,2,0,0,5
twelve_15255,3,0,2,0,4,7
twelve_15256,3,0,2,0,5,5
twelve_15257,3,0,2,0,5,6
twelve_15258,3,0,2,0,5,7
twelve_15259,3,0,2,3,4,7
twelve_15260,3,0,2,4,6,0
twelve_15261,3,0,2,4,6,2
twelve_15262,3,0,2,4,6,3
twelve_15263,3,0,2,4,6,4
twelve_15264,3,0,2,4,6,5
twelve_15265,3,0,2,4,6,6
twelve_15266,3,0,2,4,6,7
twelve_15267,3,0,2,4,7,7
twelve_15268,3,0,2,4,0,7
twelve_15269,3,0,2,4,4,0
twelve_15270,3,0,2,4,5,4
twelve_15271,3,0,2,4,5,5
twelve_15272,3,0,2,4,5,6
twelve_15273,3,0,2,4,5,7
twelve_15274,3,0,2,5,6,0
twelve_15275,3,0,2,5,6,2
twelve_15276,3,0,2,5,6,6
twelve_15277,3,0,2,5,6,7
twelve_15278,3,0,2,5,7,6
twelve_15279,3,0,2,5,7,7
twelve_15280,3,0,2,5,0,7
twelve_15281,3,0,2,5,4,0
twelve_15282,3,0,2,6,6,2
twelve_15283,3,0,2,6,6,3
twelve_15284,3,0,2,6,6,4
twelve_15285,3,0,2,6,6,5
twelve_15286,3,0,2,6,6,6
twelve_15287,3,0,2,6,0,2
twelve_15288,3,0,2,6,4,0
twelve_15289,3,0,2,6,5,2
twelve_15290,3,0,2,6,5,3
twelve_15291,3,0,2,7,6,2
twelve_15292,3,0,2,7,6,3
twelve_15293,3,0,2,7,6,4
twelve_15294,3,0,2,7,6,5
twelve_15295,3,0,2,7,6,6
twelve_15296,3,0,2,7,6,7
twelve_15297,3,0,2,7,7,4
twelve_15298,3,0,2,7,7,5
twelve_15299,3,0,2,7,7,6
twelve_15300,3,0,2,7,7,7
twelve_15301,3,0,2,7,0,2
twelve_15302,3,0,2,7,0,4
twelve_15303,3,0,2,7,0,5
twelve_15304,3,0,2,7,4,0
twelve_15305,3,0,2,7,5,2
twelve_15306,3,0,2,7,5,3
twelve_15307,3,0,2,7,5,4
twelve_15308,3,0,3,1,6,7
twelve_15309,3,0,3,1,3,7
twelve_15310,3,0,3,1,4,7
twelve_15311,3,0,3,1,5,2
twelve_15312,3,0,3,1,5,3
twelve_15313,3,0,3,1,5,4
twelve_15314,3,0,3,1,5,5
twelve_15315,3,0,3,2,6,2
twelve_15316,3,0,3,2,6,3
twelve_15317,3,0,3,2,6,4
twelve_15318,3,0,3,2,6,5
twelve_15319,3,0,3,2,6,6
twelve_15320,3,0,3,2,6,7
twelve_15321,3,0,3,2,7,7
twelve_15322,3,0,3,2,3,7
twelve_15323,3,0,3,2,4,7
twelve_15324,3,0,3,2,5,2
twelve_15325,3,0,3,2,5,3
twelve_15326,3,0,3,2,5,4
twelve_15327,3,0,3,2,5,5
twelve_15328,3,0,3,2,5,6
twelve_15329,3,0,3,2,5,7
twelve_15330,3,0,3,0,7,7
twelve_15331,3,0,3,0,3,4
twelve_15332,3,0,3,0,3,5
twelve_15333,3,0,3,0,4,2
twelve_15334,3,0,3,0,4,3
twelve_15335,3,0,3,0,4,4
twelve_15336,3,0,3,0,4,5
twelve_15337,3,0,3,0,5,2
twelve_15338,3,0,3,0,5,3
twelve_15339,3,0,3,0,5,4
twelve_15340,3,0,3,0,5,5
twelve_15341,3,0,3,3,6,6
twelve_15342,3,0,3,3,7,7
twelve_15343,3,0,3,4,6,4
twelve_15344,3,0,3,4,6,5
twelve_15345,3,0,3,4,6,6
twelve_15346,3,0,3,4,6,7
twelve_15347,3,0,3,4,3,7
twelve_15348,3,0,3,4,4,7
twelve_15349,3,0,3,4,5,5
twelve_15350,3,0,3,4,5,6
twelve_15351,3,0,3,4,5,7
twelve_15352,3,0,3,5,6,2
twelve_15353,3,0,3,5,3,7
twelve_15354,3,0,3,5,4,6
twelve_15355,3,0,3,5,4,7
twelve_15356,3,0,3,5,5,6
twelve_15357,3,0,3,5,5,7
twelve_15358,3,0,3,6,6,2
twelve_15359,3,0,3,6,6,3
twelve_15360,3,0,3,6,3,2
twelve_15361,3,0,3,6,5,2
twelve_15362,3,0,3,6,5,3
twelve_15363,3,0,3,6,5,4
twelve_15364,3,0,3,6,5,5
twelve_15365,3,0,3,6,5,6
twelve_15366,3,0,3,7,6,2
twelve_15367,3,0,3,7,6,3
twelve_15368,3,0,3,7,6,4
twelve_15369,3,0,3,7,3,2
twelve_15370,3,0,3,7,3,4
twelve_15371,3,0,3,7,3,5
twelve_15372,3,0,3,7,4,4
twelve_15373,3,0,3,7,4,5
twelve_15374,3,0,3,7,4,6
twelve_15375,3,0,3,7,4,7
twelve_15376,3,0,3,7,5,2
twelve_15377,3,0,3,7,5,3
twelve_15378,3,0,3,7,5,4
twelve_15379,3,0,3,7,5,5
twelve_15380,3,0,3,7,5,6
twelve_15381,3,0,3,7,5,7
twelve_15382,3,0,4,1,6,7
twelve_15383,3,0,4,2,6,2
twelve_15384,3,0,4,2,6,3
twelve_15385,3,0,4,2,6,4
twelve_15386,3,0,4,2,6,5
twelve_15387,3,0,4,2,6,6
twelve_15388,3,0,4,2,6,7
twelve_15389,3,0,4,2,7,7
twelve_15390,3,0,4,0,7,7
twelve_15391,3,0,4,3,6,6
twelve_15392,3,0,4,3,7,7
twelve_15393,3,0,4,3,4,5
twelve_15394,3,0,4,3,5,3
twelve_15395,3,0,4,3,5,4
twelve_15396,3,0,4,3,5,5
twelve_15397,3,0,4,4,6,7
twelve_15398,3,0,4,4,7,2
twelve_15399,3,0,4,4,7,3
twelve_15400,3,0,4,4,4,2
twelve_15401,3,0,4,4,5,2
twelve_15402,3,0,4,4,5,3
twelve_15403,3,0,4,4,5,4
twelve_15404,3,0,4,5,6,2
twelve_15405,3,0,4,5,4,3
twelve_15406,3,0,4,5,5,3
twelve_15407,3,0,4,5,5,4
twelve_15408,3,0,4,5,5,5
twelve_15409,3,0,4,6,6,2
twelve_15410,3,0,4,6,6,3
twelve_15411,3,0,4,7,6,2
twelve_15412,3,0,4,7,6,3
twelve_15413,3,0,4,7,6,4
twelve_15414,3,0,5,1,6,7
twelve_15415,3,0,5,2,6,2
twelve_15416,3,0,5,2,6,3
twelve_15417,3,0,5,2,6,4
twelve_15418,3,0,5,2,6,5
twelve_15419,3,0,5,2,6,6
twelve_15420,3,0,5,2,6,7
twelve_15421,3,0,5,2,7,7
twelve_15422,3,0,5,0,7,7
twelve_15423,3,0,5,0,4,7
twelve_15424,3,0,5,3,6,6
twelve_15425,3,0,5,3,7,7
twelve_15426,3,0,5,3,4,7
twelve_15427,3,0,5,4,6,7
twelve_15428,3,0,5,4,7,2
twelve_15429,3,0,5,4,7,3
twelve_15430,3,0,5,5,6,2
twelve_15431,3,0,5,5,6,6
twelve_15432,3,0,5,5,6,7
twelve_15433,3,0,5,5,3,1
twelve_15434,3,0,5,5,4,1
twelve_15435,3,0,5,6,6,2
twelve_15436,3,0,5,6,6,3
twelve_15437,3,0,5,6,3,1
twelve_15438,3,0,5,6,4,1
twelve_15439,3,0,5,7,6,2
twelve_15440,3,0,5,7,6,3
twelve_15441,3,0,5,7,6,4
twelve_15442,3,0,5,7,3,1
twelve_15443,3,0,5,7,4,1
twelve_15444,3,0,6,1,6,7
twelve_15445,3,0,6,1,3,0
twelve_15446,3,0,6,1,5,2
twelve_15447,3,0,6,1,5,3
twelve_15448,3,0,6,1,5,4
twelve_15449,3,0,6,1,5,5
twelve_15450,3,0,6,1,5,6
twelve_15451,3,0,6,1,5,7
twelve_15452,3,0,6,2,6,2
twelve_15453,3,0,6,2,6,3
twelve_15454,3,0,6,2,6,4
twelve_15455,3,0,6,2,6,5
twelve_15456,3,0,6,2,6,6
twelve_15457,3,0,6,2,6,7
twelve_15458,3,0,6,2,7,7
twelve_15459,3,0,6,2,5,4
twelve_15460,3,0,6,2,5,5
twelve_15461,3,0,6,2,5,6
twelve_15462,3,0,6,2,5,7
twelve_15463,3,0,6,0,7,7
twelve_15464,3,0,6,0,4,7
twelve_15465,3,0,6,0,5,5
twelve_15466,3,0,6,0,5,6
twelve_15467,3,0,6,0,5,7
twelve_15468,3,0,6,3,6,6
twelve_15469,3,0,6,3,7,7
twelve_15470,3,0,6,3,4,7
twelve_15471,3,0,6,4,6,7
twelve_15472,3,0,6,4,7,2
twelve_15473,3,0,6,4,7,3
twelve_15474,3,0,6,4,1,3
twelve_15475,3,0,6,4,3,0
twelve_15476,3,0,6,4,4,0
twelve_15477,3,0,6,4,5,0
twelve_15478,3,0,6,4,5,7
twelve_15479,3,0,6,5,6,2
twelve_15480,3,0,6,5,6,6
twelve_15481,3,0,6,5,6,7
twelve_15482,3,0,6,5,7,6
twelve_15483,3,0,6,5,7,7
twelve_15484,3,0,6,5,0,6
twelve_15485,3,0,6,5,0,7
twelve_15486,3,0,6,5,1,6
twelve_15487,3,0,6,5,1,7
twelve_15488,3,0,6,5,3,0
twelve_15489,3,0,6,5,4,0
twelve_15490,3,0,6,5,5,0
twelve_15491,3,0,6,6,6,2
twelve_15492,3,0,6,6,6,3
twelve_15493,3,0,6,6,3,0
twelve_15494,3,0,6,6,4,0
twelve_15495,3,0,6,6,5,0
twelve_15496,3,0,6,6,5,2
twelve_15497,3,0,6,6,5,3
twelve_15498,3,0,6,7,6,2
twelve_15499,3,0,6,7,6,3
twelve_15500,3,0,6,7,6,4
twelve_15501,3,0,6,7,3,0
twelve_15502,3,0,6,7,4,0
twelve_15503,3,0,6,7,5,0
twelve_15504,3,0,6,7,5,2
twelve_15505,3,0,6,7,5,3
twelve_15506,3,0,6,7,5,4
twelve_15507,3,1,7,1,2,7
twelve_15508,3,1,7,1,3,7
twelve_15509,3,1,7,1,4,2
twelve_15510,3,1,7,1,4,7
twelve_15511,3,1,7,2,2,7
twelve_15512,3,1,7,2,3,7
twelve_15513,3,1,7,2,4,2
twelve_15514,3,1,7,2,4,7
twelve_15515,3,1,7,0,7,4
twelve_15516,3,1,7,0,7,5
twelve_15517,3,1,7,0,0,7
twelve_15518,3,1,7,0,1,7
twelve_15519,3,1,7,0,2,7
twelve_15520,3,1,7,0,3,7
twelve_15521,3,1,7,0,4,2
twelve_15522,3,1,7,0,4,7
twelve_15523,3,1,7,3,0,7
twelve_15524,3,1,7,3,1,7
twelve_15525,3,1,7,3,2,7
twelve_15526,3,1,7,3,3,7
twelve_15527,3,1,7,4,6,6
twelve_15528,3,1,7,4,7,6
twelve_15529,3,1,7,4,7,7
twelve_15530,3,1,7,4,0,5
twelve_15531,3,1,7,4,0,6
twelve_15532,3,1,7,4,0,7
twelve_15533,3,1,7,4,1,5
twelve_15534,3,1,7,4,1,6
twelve_15535,3,1,7,4,1,7
twelve_15536,3,1,7,4,2,5
twelve_15537,3,1,7,4,2,6
twelve_15538,3,1,7,4,2,7
twelve_15539,3,1,7,4,3,4
twelve_15540,3,1,7,4,3,5
twelve_15541,3,1,7,4,3,6
twelve_15542,3,1,7,4,3,7
twelve_15543,3,1,7,4,4,4
twelve_15544,3,1,7,4,4,5
twelve_15545,3,1,7,4,4,6
twelve_15546,3,1,7,4,4,7
twelve_15547,3,1,7,4,5,4
twelve_15548,3,1,7,4,5,5
twelve_15549,3,1,7,4,5,6
twelve_15550,3,1,7,5,6,7
twelve_15551,3,1,7,5,7,7
